80640 12 0.6 100
28615 -23.818182 45.818180 -23.545454 44.000000
28616 -19.454546 0.727273 -19.727272 -10.181818
28617 -23.818182 10.181818 -39.727272 -38.363636
28618 4.000000 -42.818180 46.727272 18.090910
28619 -38.272728 0.090909 24.181818 43.818180
28620 -13.727273 -6.272727 -15.636364 -10.727273
28621 -47.545456 -38.909092 -34.727272 26.909090
28622 38.545456 -49.727272 -15.909091 -21.454546
28623 46.181820 10.545455 -27.454546 -9.454545
28624 -24.909090 16.636364 30.363636 15.181818
28625 -23.090910 40.636364 26.818182 44.727272
28626 -38.363636 37.363636 12.818182 -26.545454
28627 -12.545455 -13.000000 -18.909090 23.727272
28628 30.727272 29.272728 -23.181818 47.000000
28629 40.454544 -7.909091 23.909090 29.000000
28630 -7.636364 -28.181818 -42.363636 2.363636
28631 46.272728 -6.000000 42.909092 -28.636364
28632 -39.272728 23.363636 -49.636364 1.454545
28633 27.818182 41.000000 -3.818182 39.545456
28634 28.363636 -27.181818 -23.181818 -20.363636
28635 23.636364 21.727272 -32.818180 18.181818
28636 1.000000 -6.000000 15.181818 -8.545455
28637 36.090908 2.909091 -15.636364 -7.636364
28638 24.727272 5.818182 44.727272 34.818180
28639 -36.363636 37.727272 -29.909090 -11.818182
28640 24.909090 -29.545454 -46.545456 2.727273
28641 -38.454544 -0.363636 6.090909 -46.272728
28642 36.272728 46.727272 -16.545454 9.909091
28643 18.454546 0.636364 -8.090909 -16.636364
28644 -41.454544 -29.090910 24.818182 44.636364
28645 23.818182 -27.000000 0.818182 12.454545
28646 28.818182 -4.363636 11.090909 42.545456
28647 -2.818182 31.181818 -19.272728 -27.909090
28648 -34.454544 -15.727273 38.636364 -22.909090
28649 47.727272 8.636364 -5.363636 47.909092
28650 5.363636 41.909092 21.636364 -12.272727
28651 6.454545 -36.363636 21.090910 15.000000
28652 -15.454545 9.727273 9.636364 -27.727272
28653 32.818180 -25.636364 48.545456 11.636364
28654 20.000000 9.636364 18.000000 -19.000000
28655 -9.090909 -37.363636 16.909090 6.454545
28656 10.727273 5.545455 47.363636 22.272728
28657 -35.818180 -8.000000 20.181818 19.636364
28658 -2.181818 -8.090909 -28.818182 -45.727272
28659 5.545455 42.272728 19.272728 -46.090908
28660 2.000000 -7.272727 -10.000000 -15.181818
28661 17.090910 -11.454545 -39.636364 0.909091
28662 48.272728 42.181820 31.909090 -10.818182
28663 -45.181820 -1.181818 -40.545456 29.363636
28664 -31.727272 -29.363636 1.727273 -17.545454
28665 12.636364 -28.090910 -34.090908 -25.727272
28666 27.636364 -12.909091 -21.454546 -3.000000
28667 -6.818182 47.818180 1.000000 45.272728
28668 -9.363636 41.000000 -6.090909 -42.272728
28669 -6.545455 18.090910 8.727273 -8.272727
28670 10.363636 4.454545 44.727272 29.000000
28671 -46.636364 -45.818180 8.454545 -14.545455
28672 -25.181818 -39.818180 17.909090 -48.727272
28673 -4.090909 47.727272 -24.363636 -26.363636
28674 -1.363636 18.000000 20.636364 41.909092
28675 15.909091 -14.545455 -49.000000 -29.636364
28676 -9.636364 -5.090909 -21.909090 33.818180
28677 -23.090910 -49.363636 -10.636364 37.272728
28678 19.000000 -15.909091 16.272728 36.181820
28679 2.090909 -25.272728 -28.363636 40.727272
28680 -1.272727 -46.636364 -44.181820 44.727272
28681 -35.090908 -4.727273 -17.818182 13.636364
28682 -36.636364 -33.363636 19.363636 43.090908
28683 16.000000 20.363636 -36.545456 -29.818182
28684 -20.909090 5.363636 -46.000000 6.000000
28685 19.909090 7.181818 7.090909 -11.090909
28686 41.272728 -26.545454 -24.909090 7.181818
28687 12.000000 10.545455 11.727273 -39.181820
28688 13.909091 17.545454 -44.454544 28.909090
28689 -23.272728 1.545455 6.363636 3.909091
28690 18.181818 -24.272728 -3.000000 -15.818182
28691 -40.090908 10.454545 4.363636 -11.000000
28692 -34.181820 22.181818 -41.090908 49.545456
28693 -6.818182 16.000000 -11.545455 -15.545455
28694 -46.727272 27.363636 -44.545456 15.363636
28695 -12.090909 17.181818 26.181818 -48.090908
28696 -1.363636 45.545456 30.818182 39.181820
28697 -2.909091 1.000000 -6.909091 -20.909090
28698 26.727272 40.090908 27.181818 36.636364
28699 14.363636 -4.636364 -10.545455 30.181818
28700 -18.545454 12.181818 43.636364 24.636364
28701 -21.727272 -17.909090 -27.000000 -4.636364
28702 -40.454544 -21.545454 -39.272728 -2.545455
28703 -40.454544 -49.272728 -0.636364 22.000000
28704 46.272728 -6.000000 11.181818 7.181818
28705 45.000000 -45.727272 -49.818180 35.545456
28706 -41.818180 27.363636 36.000000 22.545454
28707 -13.454545 -24.454546 16.545454 18.000000
28708 -48.454544 10.181818 6.545455 -6.363636
28709 42.363636 29.545454 39.090908 -48.090908
28710 -28.181818 49.818180 13.181818 -4.818182
28711 -49.363636 -23.545454 -32.818180 -39.272728
28712 34.272728 42.181820 31.818182 43.181820
28713 46.454544 32.000000 28.727272 -45.363636
28714 23.181818 14.818182 27.181818 -26.454546
28715 -45.818180 -6.181818 41.636364 -44.272728
28716 -46.000000 -1.818182 -0.545455 -39.818180
28717 -8.454545 -11.454545 -24.090910 13.363636
28718 2.181818 39.181820 -41.363636 16.636364
28719 -20.545454 -10.363636 41.272728 -36.272728
28720 -18.090910 23.090910 -43.090908 -21.636364
28721 18.909090 35.727272 -3.090909 -7.909091
28722 14.363636 -12.090909 15.636364 32.363636
28723 45.545456 21.090910 -48.090908 -36.545456
28724 -16.909090 1.363636 -26.363636 24.636364
28725 -46.272728 -0.363636 1.909091 19.818182
28726 2.636364 24.363636 0.272727 32.090908
28727 -36.000000 -8.454545 45.818180 -4.090909
28728 -35.363636 -33.363636 38.181820 47.363636
28729 -33.818180 -1.090909 -10.545455 30.545454
28730 36.818180 -31.000000 26.727272 46.272728
28731 -46.090908 28.636364 -40.272728 0.909091
28732 -6.090909 -16.636364 -24.454546 -2.363636
28733 46.818180 41.272728 -18.727272 -0.545455
28734 15.636364 31.636364 -4.636364 43.545456
28735 -26.818182 -8.727273 3.272727 1.727273
28736 7.909091 5.272727 -0.909091 24.090910
28737 -45.818180 -47.545456 18.454546 -45.090908
28738 -28.545454 -4.818182 -48.818180 -10.818182
28739 -26.181818 -39.090908 40.090908 17.727272
28740 8.090909 -20.454546 -20.727272 5.000000
28741 -29.181818 10.545455 -31.727272 -49.636364
28742 6.000000 13.727273 -42.272728 29.272728
28743 -45.000000 11.000000 -19.000000 26.727272
28744 -33.636364 43.909092 14.636364 -29.454546
28745 46.363636 -16.909090 -10.727273 -32.181820
28746 42.090908 -9.545455 20.909090 -20.272728
28747 15.181818 11.000000 -38.636364 -26.636364
28748 40.545456 -9.363636 42.181820 -24.727272
28749 -35.000000 -39.545456 -10.545455 21.090910
28750 24.181818 -2.818182 14.181818 43.000000
28751 -28.000000 45.181820 33.545456 -11.636364
28752 -47.090908 -1.818182 22.818182 49.363636
28753 45.090908 -37.909092 -19.000000 -49.000000
28754 16.454546 -48.090908 -19.181818 -18.363636
28755 26.818182 -7.818182 18.818182 31.181818
28756 46.636364 11.000000 -43.545456 -24.545454
28757 35.363636 9.727273 46.545456 23.363636
28758 -29.272728 24.545454 16.454546 -7.181818
28759 33.545456 13.818182 31.181818 36.545456
28760 -24.090910 17.818182 35.909092 -29.000000
28761 30.000000 -33.090908 -14.090909 -3.545455
28762 -31.090910 16.727272 41.909092 -40.454544
28763 -27.272728 10.818182 40.727272 -16.818182
28764 -14.363636 -38.909092 8.636364 -29.000000
28765 20.818182 19.090910 44.454544 -44.545456
28766 -6.363636 24.727272 -1.727273 -22.727272
28767 2.363636 -6.727273 -36.181820 28.272728
28768 -38.818180 49.727272 -36.818180 -45.000000
28769 -19.545454 -0.909091 15.272727 -0.636364
28770 -20.363636 7.181818 8.909091 2.363636
28771 -18.181818 13.545455 35.545456 17.545454
28772 24.636364 8.000000 -47.636364 -4.545455
28773 -22.909090 -39.363636 0.909091 20.818182
28774 49.181820 -37.000000 48.090908 1.636364
28775 6.363636 -38.090908 -20.090910 31.363636
28776 -24.545454 -6.909091 36.363636 5.909091
28777 -44.000000 15.454545 -30.818182 -14.363636
28778 -27.363636 41.909092 -48.181820 4.545455
28779 5.454545 37.363636 -14.090909 -19.909090
28780 9.272727 2.090909 39.454544 36.363636
28781 12.818182 4.181818 7.181818 12.000000
28782 17.272728 19.090910 -36.363636 -12.545455
28783 44.818180 7.454545 -31.181818 -29.727272
28784 -49.454544 -31.000000 40.090908 -29.545454
28785 34.454544 -40.727272 6.090909 -29.090910
28786 -35.000000 8.000000 39.272728 34.363636
28787 9.181818 -24.818182 -35.545456 -31.545454
28788 27.363636 -32.272728 -31.272728 4.000000
28789 22.000000 25.909090 -34.000000 3.090909
28790 -4.909091 -6.454545 40.545456 -10.090909
28791 -49.000000 -26.818182 24.090910 -34.636364
28792 6.000000 14.181818 -14.181818 -9.545455
28793 37.272728 -44.181820 25.181818 -33.909092
28794 27.636364 14.545455 -49.545456 0.636364
28795 -46.454544 -21.181818 33.000000 44.727272
28796 -3.454545 -48.272728 -1.272727 -17.636364
28797 27.636364 14.818182 35.454544 -13.454545
28798 -41.636364 39.818180 40.363636 -26.818182
28799 -37.000000 28.272728 -11.454545 19.000000
28800 6.272727 38.272728 -26.727272 7.363636
28801 44.090908 48.545456 23.454546 21.727272
28802 26.909090 24.000000 -27.636364 30.454546
28803 -33.363636 -44.636364 25.272728 13.181818
28804 -29.090910 -26.000000 -40.545456 48.636364
28805 -47.363636 44.909092 -1.000000 -25.181818
28806 34.818180 3.181818 -2.000000 -38.363636
28807 -4.727273 -49.545456 30.727272 -48.454544
28808 38.727272 -32.181820 8.909091 46.636364
28809 -19.818182 -17.545454 18.363636 -42.909092
28810 -29.727272 -45.454544 37.636364 -13.090909
28811 -26.181818 26.727272 -36.090908 -5.272727
28812 -35.454544 -26.636364 7.181818 -32.727272
28813 -17.818182 -29.909090 -7.909091 -33.000000
28814 23.272728 -46.000000 -21.363636 -17.545454
28815 -31.727272 -26.818182 -16.000000 -43.000000
28816 -8.909091 43.000000 -46.363636 35.090908
28817 -10.727273 35.818180 42.272728 23.363636
28818 -45.818180 43.727272 -25.909090 -22.000000
28819 20.454546 1.818182 36.636364 35.000000
28820 25.272728 -6.181818 -33.909092 -28.727272
28821 27.727272 22.090910 -11.727273 14.909091
28822 39.909092 30.727272 47.363636 -41.818180
28823 -32.181820 -18.636364 -34.818180 22.727272
28824 -11.818182 -17.363636 7.818182 41.272728
28825 -31.545454 0.090909 28.454546 -27.363636
28826 7.636364 -47.454544 14.545455 -21.909090
28827 4.454545 1.181818 -23.000000 -6.454545
28828 -41.181820 6.909091 28.636364 36.636364
28829 -21.000000 -33.090908 15.363636 -31.090910
28830 -38.545456 12.727273 -22.909090 -20.727272
28831 -42.090908 6.090909 -34.181820 -3.818182
28832 38.727272 23.727272 1.272727 -29.000000
28833 -12.363636 -20.181818 7.545455 45.363636
28834 -3.818182 -27.909090 -12.727273 -35.545456
28835 37.090908 28.090910 8.000000 -40.272728
28836 -14.909091 0.454545 -39.818180 14.090909
28837 17.363636 25.545454 46.909092 42.727272
28838 -11.727273 -26.000000 -14.181818 -3.727273
28839 30.181818 1.727273 -43.727272 32.727272
28840 -24.545454 7.545455 -46.181820 26.909090
28841 -48.818180 11.363636 22.272728 -2.545455
28842 47.272728 -26.545454 11.909091 48.181820
28843 -48.454544 -16.181818 -42.090908 -13.363636
28844 34.272728 -31.818182 -35.363636 15.545455
28845 43.727272 -38.454544 8.272727 -4.090909
28846 -0.636364 -42.090908 -44.000000 -20.454546
28847 9.636364 -37.727272 -23.818182 48.909092
28848 33.636364 -20.000000 25.909090 34.909092
28849 -44.818180 12.000000 -17.636364 -33.727272
28850 35.454544 44.272728 -35.545456 -49.090908
28851 -21.909090 -27.636364 -12.454545 -37.545456
28852 4.363636 16.000000 28.000000 -1.818182
28853 27.545454 0.090909 44.090908 -23.000000
28854 8.000000 -36.090908 20.363636 -18.454546
28855 -23.818182 46.545456 -19.545454 -40.181820
28856 -9.636364 -29.818182 -41.454544 9.363636
28857 46.090908 -9.090909 25.636364 31.545454
28858 -0.909091 40.090908 32.454544 27.181818
28859 -23.636364 -16.090910 -46.545456 30.727272
28860 49.909092 45.272728 -7.272727 41.363636
28861 -4.636364 0.636364 -31.636364 -32.727272
28862 14.545455 38.727272 -1.181818 40.727272
28863 49.181820 43.090908 -35.545456 -10.454545
28864 -36.636364 -13.181818 49.000000 -40.545456
28865 27.818182 38.454544 -45.181820 -9.272727
28866 42.454544 -48.818180 -18.272728 -31.181818
28867 -1.090909 -14.727273 49.545456 -1.181818
28868 -5.636364 6.181818 -9.818182 39.818180
28869 -43.181820 22.363636 -29.090910 21.454546
28870 11.181818 19.727272 26.000000 24.181818
28871 12.818182 40.454544 -22.454546 40.000000
28872 -22.636364 -23.454546 49.454544 -31.000000
28873 -21.090910 -31.818182 9.727273 -28.636364
28874 -30.636364 41.454544 -9.818182 18.272728
28875 -9.454545 3.545455 -19.090910 35.000000
28876 -40.272728 35.000000 38.636364 -33.363636
28877 7.363636 -40.454544 -48.090908 -17.636364
28878 43.090908 27.909090 -43.454544 5.909091
28879 32.272728 -15.818182 -4.000000 -26.545454
28880 24.545454 9.272727 -7.545455 -46.545456
28881 27.454546 -34.000000 -25.181818 -39.363636
28882 -28.727272 28.818182 42.727272 25.727272
28883 -17.545454 -26.272728 24.545454 6.000000
28884 -27.454546 13.181818 36.454544 29.909090
28885 36.545456 38.363636 -37.636364 29.636364
28886 16.363636 -17.272728 -0.636364 -1.363636
28887 16.909090 -40.818180 35.909092 5.363636
28888 18.545454 -21.636364 8.818182 9.818182
28889 8.181818 47.545456 34.363636 43.272728
28890 26.363636 27.090910 19.000000 -41.181820
28891 -35.363636 -6.454545 28.727272 -12.818182
28892 -29.454546 15.181818 -32.818180 -29.090910
28893 17.454546 -6.636364 -35.636364 -16.181818
28894 26.090910 13.818182 46.272728 6.909091
28895 23.000000 32.181820 -37.727272 5.363636
28896 -25.636364 21.090910 -20.909090 46.363636
28897 18.636364 -36.545456 39.636364 -4.909091
28898 -45.636364 8.727273 17.727272 -17.090910
28899 -33.909092 10.272727 20.090910 -13.272727
28900 -24.454546 -48.909092 21.454546 43.000000
28901 8.272727 35.909092 -9.363636 -15.545455
28902 13.545455 0.727273 41.363636 0.363636
28903 -3.272727 -46.363636 -44.181820 34.909092
28904 38.545456 -1.272727 31.272728 7.272727
28905 12.181818 34.727272 -33.818180 30.363636
28906 7.272727 47.727272 -36.727272 23.454546
28907 8.090909 33.454544 -26.000000 47.454544
28908 48.363636 45.454544 -45.727272 6.727273
28909 45.181820 8.727273 -45.000000 8.727273
28910 -26.727272 46.363636 -40.818180 33.818180
28911 -36.181820 -21.181818 18.727272 -47.636364
28912 27.545454 13.818182 23.454546 3.545455
28913 12.363636 39.636364 -16.090910 -30.272728
28914 -48.727272 -2.727273 43.181820 23.181818
28915 -5.454545 -19.000000 34.454544 -7.090909
28916 -9.727273 -47.454544 -36.545456 -14.454545
28917 11.272727 -31.545454 -41.909092 34.545456
28918 -21.363636 -32.727272 32.181820 -7.545455
28919 -3.909091 0.909091 -5.090909 -26.363636
28920 -21.454546 -31.636364 27.181818 40.909092
28921 -28.090910 -25.000000 -39.363636 -13.000000
28922 22.272728 -32.363636 -39.818180 -33.181820
28923 12.454545 -41.545456 23.545454 -33.363636
28924 -39.000000 -49.090908 2.181818 22.272728
28925 -30.636364 10.272727 20.636364 -1.909091
28926 41.454544 2.818182 40.545456 -12.454545
28927 -32.454544 -0.727273 25.090910 -3.909091
28928 31.545454 16.090910 0.818182 -46.545456
28929 41.090908 25.363636 -9.545455 27.181818
28930 -43.181820 14.454545 -42.181820 19.363636
28931 22.909090 31.454546 36.000000 33.909092
28932 32.363636 2.000000 20.000000 -34.454544
28933 -23.909090 4.454545 27.454546 -18.636364
28934 -42.727272 31.909090 32.818180 -25.181818
28935 -18.818182 7.909091 34.727272 -37.272728
28936 -12.181818 -0.636364 -20.000000 -7.181818
28937 -25.272728 20.454546 -30.000000 -18.363636
28938 -1.272727 -22.090910 -35.181820 -14.545455
28939 -26.818182 -35.363636 -16.818182 -44.454544
28940 30.454546 -46.818180 -15.090909 -29.636364
28941 7.636364 -37.545456 1.818182 28.727272
28942 44.363636 -15.363636 -32.636364 -10.636364
28943 -43.636364 -47.909092 2.181818 -5.818182
28944 1.545455 46.000000 37.000000 40.090908
28945 16.545454 -29.090910 -14.454545 -20.909090
28946 -1.181818 0.363636 14.636364 22.000000
28947 28.818182 47.818180 41.363636 9.272727
28948 -35.090908 -23.727272 43.545456 22.545454
28949 2.545455 -4.636364 15.181818 10.727273
28950 30.000000 32.545456 -49.818180 36.363636
28951 48.545456 16.181818 -5.636364 0.090909
28952 12.181818 -4.727273 4.000000 -7.454545
28953 16.181818 39.636364 35.545456 -21.181818
28954 3.818182 0.181818 -49.181820 -17.272728
28955 11.818182 -44.000000 -44.181820 26.727272
28956 -3.909091 49.363636 13.181818 48.727272
28957 8.545455 -7.818182 9.454545 -11.454545
28958 -25.272728 23.454546 -11.272727 -26.727272
28959 -10.363636 47.000000 37.181820 -34.272728
28960 -7.727273 -8.727273 8.272727 -27.727272
28961 -19.090910 -6.181818 1.090909 48.545456
28962 -42.181820 15.727273 -18.727272 33.545456
28963 21.727272 1.000000 24.090910 -32.181820
28964 0.363636 -12.727273 -33.454544 -41.000000
28965 29.454546 39.909092 11.363636 -31.909090
28966 27.181818 -36.000000 -8.636364 -19.272728
28967 -25.181818 -21.363636 -3.545455 30.909090
28968 33.727272 -31.454546 -46.818180 -21.545454
28969 26.272728 18.090910 -23.000000 34.090908
28970 -16.181818 8.363636 31.454546 -44.454544
28971 -26.818182 5.636364 -26.636364 23.545454
28972 42.909092 3.818182 46.363636 36.272728
28973 7.545455 21.636364 -31.818182 -15.272727
28974 49.454544 9.545455 15.454545 -25.727272
28975 -48.000000 -24.272728 -31.000000 35.727272
28976 -5.636364 -27.818182 -22.000000 -29.363636
28977 40.272728 5.090909 -31.454546 -12.090909
28978 -22.727272 -49.909092 -6.545455 0.454545
28979 5.727273 30.636364 -12.181818 12.454545
28980 -1.727273 -1.909091 12.545455 -30.363636
28981 -30.272728 30.727272 4.454545 -17.000000
28982 4.181818 -16.272728 21.090910 6.181818
28983 23.363636 40.090908 5.818182 -18.454546
28984 -23.909090 33.818180 2.181818 -19.818182
28985 -11.090909 34.545456 18.090910 30.000000
28986 48.454544 -24.636364 -19.545454 18.000000
28987 -44.000000 18.363636 -5.636364 18.181818
28988 -33.545456 -43.090908 37.818180 0.000000
28989 -48.454544 -7.727273 46.818180 5.727273
28990 39.909092 17.909090 -24.272728 27.090910
28991 21.818182 45.363636 -41.363636 47.909092
28992 43.090908 24.636364 -8.090909 -4.181818
28993 9.181818 -40.000000 -24.090910 21.545454
28994 -14.636364 6.363636 3.363636 5.181818
28995 -11.454545 47.727272 -26.636364 18.818182
28996 -31.454546 -38.727272 -17.363636 -29.909090
28997 17.363636 -20.545454 39.636364 21.090910
28998 47.363636 -20.818182 -1.818182 19.181818
28999 -11.545455 6.818182 30.909090 -18.454546
29000 -18.545454 -27.181818 27.363636 -45.454544
29001 -3.363636 -46.727272 39.909092 32.000000
29002 23.545454 -6.727273 1.090909 -24.090910
29003 -8.909091 38.272728 44.818180 23.454546
29004 49.545456 -8.727273 43.545456 30.818182
29005 20.818182 47.000000 1.909091 32.000000
29006 -10.000000 -49.818180 15.090909 28.454546
29007 20.818182 -4.000000 -40.000000 -33.818180
29008 32.727272 -48.727272 -29.272728 -20.636364
29009 -31.636364 -39.363636 -24.727272 41.909092
29010 3.909091 26.363636 -18.272728 -41.181820
29011 14.636364 -9.636364 32.272728 28.090910
29012 31.636364 39.636364 8.909091 2.454545
29013 -49.545456 -39.181820 -1.636364 -9.454545
29014 -25.181818 -36.545456 -17.181818 -40.454544
29015 23.272728 6.727273 -24.272728 6.000000
29016 8.000000 -3.545455 49.272728 40.181820
29017 20.909090 -25.454546 32.181820 -11.363636
29018 -35.272728 -22.272728 -2.454545 29.363636
29019 18.090910 -6.363636 21.272728 -0.272727
29020 -16.636364 -19.818182 -33.909092 -2.363636
29021 4.909091 14.454545 -48.000000 43.545456
29022 41.727272 -15.090909 -46.909092 15.000000
29023 -44.545456 -21.181818 -15.090909 27.272728
29024 39.090908 -15.818182 17.454546 10.000000
29025 8.727273 13.454545 -37.454544 37.272728
29026 41.181820 23.909090 30.454546 9.272727
29027 -32.454544 1.818182 -40.909092 14.727273
29028 45.818180 -11.000000 -37.545456 0.727273
29029 -32.727272 -35.545456 8.181818 -41.000000
29030 13.181818 25.090910 37.818180 18.636364
29031 -46.000000 -27.272728 9.727273 -43.090908
29032 20.727272 -22.727272 30.818182 -6.727273
29033 40.727272 43.363636 -19.454546 32.000000
29034 17.272728 -38.909092 5.090909 34.818180
29035 12.909091 28.000000 13.454545 8.727273
29036 -33.000000 25.909090 -26.636364 -15.727273
29037 -45.818180 31.545454 7.090909 31.272728
29038 6.636364 -5.000000 13.727273 24.454546
29039 31.545454 -26.454546 45.272728 2.363636
29040 0.818182 26.090910 45.636364 5.363636
29041 19.454546 -23.727272 1.181818 0.545455
29042 -12.636364 -43.636364 -14.636364 -49.727272
29043 48.181820 -37.363636 22.818182 -20.909090
29044 38.545456 -40.000000 13.363636 -43.363636
29045 -44.636364 -15.636364 37.909092 25.909090
29046 29.363636 15.454545 0.363636 24.727272
29047 39.000000 -4.363636 -22.909090 3.636364
29048 -14.454545 -13.363636 -27.090910 -45.000000
29049 12.909091 24.090910 5.545455 -35.909092
29050 44.272728 -45.181820 -21.818182 -43.636364
29051 -32.545456 -49.000000 -14.545455 -30.090910
29052 -25.090910 -37.363636 -9.636364 -19.727272
29053 -3.000000 -7.909091 -43.818180 -9.818182
29054 -42.454544 20.454546 -35.000000 -39.545456
29055 -20.090910 5.909091 14.090909 15.545455
29056 42.545456 -49.181820 34.363636 19.272728
29057 38.818180 -10.000000 33.363636 46.909092
29058 8.636364 -24.636364 -46.727272 39.909092
29059 -9.727273 -11.272727 -26.363636 15.181818
29060 1.454545 27.818182 45.454544 48.454544
29061 -30.090910 -48.272728 2.545455 -8.636364
29062 22.181818 17.545454 1.818182 -47.909092
29063 -12.727273 -20.272728 31.454546 -20.090910
29064 -19.363636 15.909091 -37.000000 -30.545454
29065 -30.272728 -39.727272 -33.636364 28.363636
29066 -14.363636 -16.454546 32.090908 25.909090
29067 22.272728 -30.363636 4.909091 -12.454545
29068 47.454544 0.454545 -0.090909 -32.545456
29069 16.000000 -47.545456 22.636364 2.000000
29070 33.818180 -25.545454 4.090909 -28.909090
29071 4.181818 -14.363636 14.818182 48.636364
29072 -34.636364 27.909090 -31.909090 -14.909091
29073 -48.000000 -1.636364 -36.545456 -12.363636
29074 31.909090 -40.636364 -22.545454 18.000000
29075 -21.000000 32.363636 -44.363636 -9.636364
29076 -17.181818 5.545455 21.636364 -37.363636
29077 8.000000 -5.727273 14.636364 5.636364
29078 18.727272 -17.363636 26.727272 -13.272727
29079 32.090908 5.454545 -14.545455 47.454544
29080 -2.818182 17.363636 -17.454546 -0.818182
29081 -34.272728 9.818182 -49.363636 -38.545456
29082 19.181818 -21.909090 29.545454 -37.909092
29083 -39.454544 35.181820 2.454545 7.181818
29084 4.545455 -25.909090 33.727272 -23.636364
29085 18.363636 -1.636364 32.000000 0.909091
29086 31.000000 8.727273 37.636364 13.090909
29087 -22.000000 -13.090909 10.545455 25.181818
29088 -45.636364 -43.090908 -25.636364 -16.090910
29089 16.727272 -24.909090 -4.545455 -0.181818
29090 17.000000 -11.181818 11.909091 27.545454
29091 -12.181818 -21.818182 -1.363636 42.363636
29092 16.090910 -17.636364 -31.272728 -15.545455
29093 44.545456 -49.272728 49.181820 25.636364
29094 23.272728 36.818180 2.545455 -48.636364
29095 -12.363636 -23.000000 40.363636 -8.000000
29096 -16.090910 -35.181820 25.909090 -35.454544
29097 3.727273 -14.818182 14.363636 -29.272728
29098 24.000000 -23.727272 -37.818180 -38.181820
29099 18.272728 24.636364 -32.000000 -15.636364
29100 -29.181818 -13.272727 18.818182 -34.636364
29101 1.272727 31.818182 -45.181820 -11.545455
29102 32.454544 7.454545 -10.181818 -29.909090
29103 48.272728 -19.818182 12.090909 -17.818182
29104 8.818182 1.909091 -3.272727 -37.454544
29105 37.090908 -38.909092 -16.636364 25.000000
29106 1.181818 9.363636 36.818180 -30.545454
29107 -16.000000 -31.272728 3.818182 4.818182
29108 5.454545 -13.545455 20.181818 -29.363636
29109 -31.727272 25.090910 9.090909 -35.363636
29110 -3.636364 48.909092 -15.272727 -5.363636
29111 -7.090909 -39.272728 26.818182 -34.363636
29112 12.636364 -12.545455 -8.000000 13.545455
29113 12.363636 25.363636 -11.454545 -22.545454
29114 -1.454545 -10.727273 -3.090909 32.545456
29115 8.000000 -35.363636 -12.636364 -22.727272
29116 14.909091 -42.363636 -2.090909 33.272728
29117 46.545456 -43.000000 -38.272728 -7.090909
29118 -30.272728 -3.545455 37.545456 26.545454
29119 7.181818 28.181818 42.181820 -16.363636
29120 -20.545454 -15.818182 47.272728 41.909092
29121 -26.545454 -14.181818 -16.818182 22.000000
29122 38.909092 30.090910 4.636364 -3.090909
29123 -41.454544 -44.181820 38.090908 23.545454
29124 -22.727272 -14.000000 20.636364 -26.181818
29125 -6.909091 32.363636 30.545454 26.636364
29126 -21.181818 31.909090 3.181818 36.090908
29127 24.000000 -4.636364 -30.272728 -46.545456
29128 29.636364 -19.181818 -40.818180 -33.090908
29129 30.545454 -7.636364 38.909092 19.454546
29130 -13.636364 7.363636 -19.727272 -5.090909
29131 13.272727 -31.636364 -31.545454 40.545456
29132 18.181818 39.090908 -35.545456 -24.909090
29133 21.454546 45.000000 -48.181820 -35.818180
29134 40.818180 5.000000 -35.909092 14.818182
29135 -35.727272 -2.363636 32.090908 -42.272728
29136 28.545454 41.363636 -25.363636 9.090909
29137 -2.454545 -36.454544 -21.454546 47.727272
29138 21.000000 22.636364 -7.272727 -1.909091
29139 41.000000 25.000000 -11.363636 23.090910
29140 28.000000 16.909090 48.181820 -0.545455
29141 25.818182 -50.000000 27.454546 16.636364
29142 18.909090 41.545456 -18.545454 33.181820
29143 -10.727273 -36.454544 40.909092 -18.363636
29144 -31.272728 -34.454544 40.727272 30.181818
29145 -7.090909 -16.909090 27.909090 -22.272728
29146 -44.181820 -29.363636 25.818182 -39.363636
29147 -40.454544 -21.636364 33.727272 37.545456
29148 45.272728 32.000000 0.818182 21.090910
29149 45.818180 -21.636364 1.545455 28.545454
29150 -16.272728 46.818180 11.727273 36.818180
29151 -25.727272 16.454546 -31.545454 -7.000000
29152 45.818180 -40.818180 -13.000000 -11.181818
29153 6.181818 -35.000000 30.363636 25.818182
29154 -0.545455 20.090910 36.454544 9.000000
29155 48.454544 34.090908 -3.454545 -42.454544
29156 16.090910 -38.727272 42.545456 25.727272
29157 -10.363636 -5.909091 4.363636 37.181820
29158 4.818182 -20.090910 24.090910 29.090910
29159 46.454544 42.545456 -27.909090 42.272728
29160 -34.363636 23.000000 -5.090909 21.818182
29161 38.000000 -10.818182 -2.363636 -12.545455
29162 -26.909090 -2.090909 -39.636364 -14.636364
29163 -18.000000 20.727272 -7.090909 -38.090908
29164 32.000000 -0.727273 37.727272 -14.545455
29165 -42.727272 5.909091 -27.272728 12.090909
29166 35.818180 46.818180 -8.818182 46.090908
29167 -46.818180 27.090910 -47.727272 -31.181818
29168 0.090909 11.000000 -45.545456 -11.909091
29169 -49.818180 15.909091 39.454544 -26.727272
29170 -36.090908 49.818180 8.636364 9.727273
29171 20.545454 -34.545456 21.727272 16.454546
29172 14.727273 23.272728 -48.090908 22.000000
29173 -20.818182 -11.545455 -15.909091 -21.181818
